TicketSymbol,Name,Title,ShortDescription,Image/Media,Market,Brand,Description,Category,Condition,CountryOfManufacture,DataType,listingType,ProductsCategory,Shoe,Traits,URLKey,Year,Tags
PTCG-2PTECTGG18,Glaceon GX,2018 Pokemon TCG Evolution Celebration Tin Glaceon GX,2018-Pokemon-TCG-Evolution-Celebration-Tin-Glaceon-GX,"{'imageUrl': 'https://stockx.imgix.net/images/2018-Pokemon-TCG-Evolution-Celebration-Tin-Glaceon-GX.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931810', 'smallImageUrl': 'https://stockx.imgix.net/images/2018-Pokemon-TCG-Evolution-Celebration-Tin-Glaceon-GX.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931810', 'thumbUrl': 'https://stockx.imgix.net/images/2018-Pokemon-TCG-Evolution-Celebration-Tin-Glaceon-GX.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931810', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '7848c9aa-4bdd-49d2-b59b-d2f8167e9eb6', 'lowestAsk': 15, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 54, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 11, 'highestBidSize': '', 'numberOfBids': 1, 'hasBids': 1, 'annualHigh': 32, 'annualLow': 15, 'deadstockRangeLow': 11, 'deadstockRangeHigh': 21, 'volatility': 0.32486, 'deadstockSold': 55, 'pricePremium': 0, 'averageDeadstockPrice': 23, 'lastSale': 16, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 1, 'changePercentage': 0.066667, 'absChangePercentage': 0.066667, 'totalDollars': 1271, 'lastLowestAskTime': 1608460239, 'lastHighestBidTime': 1606637782, 'lastSaleDate': '2020-12-17T06:23:48+00:00', 'createdAt': '2020-10-06T21:52:32+00:00', 'updatedAt': 1608467997, 'deadstockSoldRank': 22, 'pricePremiumRank': 6, 'averageDeadstockPriceRank': 26, 'featured': 0}",Pokemon TCG,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Pokemon TCG Glaceon GX,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}]",2018-pokemon-tcg-evolution-celebration-tin-glaceon-gx,0,"['collectibles', 'pokemon tcg', 'trading cards', 'sealed boxes', 'pokemon']"
TOP-JS2CURH,Update Rookie HMT55,Juan Soto 2018 Topps Chrome Update Rookie HMT55,Juan-Soto-2018-Topps-Chrome-Update-Rookie-HMT55,"{'imageUrl': 'https://stockx.imgix.net/images/Juan-Soto-2018-Topps-Chrome-Update-Rookie-HMT55-Frame.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321275', 'smallImageUrl': 'https://stockx.imgix.net/images/Juan-Soto-2018-Topps-Chrome-Update-Rookie-HMT55-Frame.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321275', 'thumbUrl': 'https://stockx.imgix.net/images/Juan-Soto-2018-Topps-Chrome-Update-Rookie-HMT55-Frame.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606321275', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'd52478c9-ac15-4057-961f-e1ac4c493109', 'lowestAsk': 250, 'lowestAskSize': 'PSA 10', 'parentLowestAsk': 0, 'numberOfAsks': 13, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 230, 'highestBidSize': 'PSA 10', 'numberOfBids': 9, 'hasBids': 1, 'annualHigh': 300, 'annualLow': 75, 'deadstockRangeLow': 177, 'deadstockRangeHigh': 281, 'volatility': 0.226468, 'deadstockSold': 55, 'pricePremium': 0, 'averageDeadstockPrice': 181, 'lastSale': 229, 'lastSaleSize': 'PSA 10', 'salesLast72Hours': 0, 'changeValue': -1, 'changePercentage': -0.004348, 'absChangePercentage': 0.004348, 'totalDollars': 9968, 'lastLowestAskTime': 1607700755, 'lastHighestBidTime': 1608524950, 'lastSaleDate': '2020-12-13T21:21:16+00:00', 'createdAt': '2019-12-31T17:34:03+00:00', 'updatedAt': 1608524950, 'deadstockSoldRank': 71, 'pricePremiumRank': 95, 'averageDeadstockPriceRank': 60, 'featured': 0}",Topps,"The Juan Soto Topps Chrome Update Rookie #HMT55 has continued to rise since late in the 2019 season as Soto helped the Washington Naitonals win the World Series over the Houston Astros. This card is part of Topps 2018 Chrome Update Set that also includes rookie cards of Ronald Acuna Jr., Gleyber Torres, Rafael Devers and Shohei Ohtani.",Trading Cards Baseball,Graded,US,product,standard,collectibles,Topps Update Rookie HMT55,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': 'HMT55', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Team', 'value': 'Washington Nationals', 'filterable': True, 'visible': True, 'highlight': False}]",juan-soto-2018-topps-chrome-update-rookie-hmt55,0,"['collectibles', 'topps', 'trading cards', 'baseball', 'washington nationals', 'team|washington nationals']"
PN-2PCFMB20,Football Mega Box,2019-20 Panini Chronicles Football Mega Box,2019-20-Panini-Chronicles-Football-Mega-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2019-20-Panini-Chronicles-Football-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931875', 'smallImageUrl': 'https://stockx.imgix.net/images/2019-20-Panini-Chronicles-Football-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931875', 'thumbUrl': 'https://stockx.imgix.net/images/2019-20-Panini-Chronicles-Football-Mega-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606931875', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '0607e590-348c-44cd-bd64-8e94c25ade5e', 'lowestAsk': 80, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 5, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 56, 'highestBidSize': '', 'numberOfBids': 3, 'hasBids': 1, 'annualHigh': 94, 'annualLow': 45, 'deadstockRangeLow': 73, 'deadstockRangeHigh': 87, 'volatility': 0.085095, 'deadstockSold': 54, 'pricePremium': 0, 'averageDeadstockPrice': 57, 'lastSale': 80, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 6, 'changePercentage': 0.081081, 'absChangePercentage': 0.081081, 'totalDollars': 3058, 'lastLowestAskTime': 1607917355, 'lastHighestBidTime': 1608077119, 'lastSaleDate': '2020-12-11T10:37:39+00:00', 'createdAt': '2020-07-08T19:41:02+00:00', 'updatedAt': 1608084246, 'deadstockSoldRank': 52, 'pricePremiumRank': 37, 'averageDeadstockPriceRank': 61, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football Mega Box,"[{'name': 'Year', 'value': '2019-20', 'filterable': False, 'visible': True, 'highlight': False}]",2019-20-panini-chronicles-football-mega-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', 'football', '2019']"
PN-2PLALNFC3C2,NBA Finals Champions 30 Card Team Set,2020 Panini Los Angeles Lakers NBA Finals Champions 30 Card Team Set,2020-Panini-Los-Angeles-Lakers-NBA-Finals-Champions-30-Card-Team-Set,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Los-Angeles-Lakers-NBA-Finals-Champions-30-Card-Team-Set.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932038', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Los-Angeles-Lakers-NBA-Finals-Champions-30-Card-Team-Set.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932038', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Los-Angeles-Lakers-NBA-Finals-Champions-30-Card-Team-Set.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932038', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'a5042efb-84e4-4d39-8db1-a435f512c50e', 'lowestAsk': 24, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 66, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 15, 'highestBidSize': '', 'numberOfBids': 3, 'hasBids': 1, 'annualHigh': 117, 'annualLow': 15, 'deadstockRangeLow': 20, 'deadstockRangeHigh': 28, 'volatility': 0.168652, 'deadstockSold': 54, 'pricePremium': 0, 'averageDeadstockPrice': 33, 'lastSale': 24, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 0, 'changePercentage': 0, 'absChangePercentage': 0, 'totalDollars': 1758, 'lastLowestAskTime': 1608689087, 'lastHighestBidTime': 1608633684, 'lastSaleDate': '2020-12-19T23:21:28+00:00', 'createdAt': '2020-10-12T19:03:21+00:00', 'updatedAt': 1608725269, 'deadstockSoldRank': 11, 'pricePremiumRank': 41, 'averageDeadstockPriceRank': 88, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini NBA Finals Champions 30 Card Team Set,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-los-angeles-lakers-nba-finals-champions-30-card-team-set,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2020', 'basketball']"
TP-2TSTBHB18,Baseball Hobby Box,2018 Topps Series Two Baseball Hobby Box,2018-Topps-Series-Two-Baseball-Hobby-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2018-Topps-Series-Two-Baseball-Hobby-Box-Studio-1.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932680', 'smallImageUrl': 'https://stockx.imgix.net/images/2018-Topps-Series-Two-Baseball-Hobby-Box-Studio-1.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932680', 'thumbUrl': 'https://stockx.imgix.net/images/2018-Topps-Series-Two-Baseball-Hobby-Box-Studio-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606932680', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'bb195c80-5e86-46fc-91b1-9a883f30ded3', 'lowestAsk': 200, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 1, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 150, 'highestBidSize': '', 'numberOfBids': 3, 'hasBids': 1, 'annualHigh': 295, 'annualLow': 110, 'deadstockRangeLow': 164, 'deadstockRangeHigh': 236, 'volatility': 0.177951, 'deadstockSold': 54, 'pricePremium': 0, 'averageDeadstockPrice': 166, 'lastSale': 200, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': -15, 'changePercentage': -0.069767, 'absChangePercentage': 0.069767, 'totalDollars': 8976, 'lastLowestAskTime': 0, 'lastHighestBidTime': 1608251141, 'lastSaleDate': '2020-11-30T15:09:47+00:00', 'createdAt': '2020-01-24T22:02:43+00:00', 'updatedAt': 1608251141, 'deadstockSoldRank': 89, 'pricePremiumRank': 5, 'averageDeadstockPriceRank': 50, 'featured': 0}",Topps,The 2018 Topps Series 2 hobby box contains one autograph or relic baseball card on average. Each hobby box has 10 cards per pack and 36 packs per box. Each box also includes chromium versions of the 1983 design. The base checklist includes 349 cards and features the rookie card of Shohei Ohtani.,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Topps Baseball Hobby Box,"[{'name': 'Year', 'value': '2018', 'filterable': False, 'visible': True, 'highlight': False}]",2018-topps-series-two-baseball-hobby-box,0,"['collectibles', 'topps', 'trading cards', 'sealed boxes', 'baseball', '2018']"
UD-TW2UD01,#1,Tiger Woods 2001 Upper Deck #1,Tiger-Woods-2001-Upper-Deck-1,"{'imageUrl': 'https://stockx.imgix.net/products/collectibles/Tiger-Woods-2001-Upper-Deck-1.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589402197', 'smallImageUrl': 'https://stockx.imgix.net/products/collectibles/Tiger-Woods-2001-Upper-Deck-1.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589402197', 'thumbUrl': 'https://stockx.imgix.net/products/collectibles/Tiger-Woods-2001-Upper-Deck-1.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1589402197', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '47356547-1023-4fb1-b35a-34578b258dc6', 'lowestAsk': 75, 'lowestAskSize': 'PSA 8', 'parentLowestAsk': 0, 'numberOfAsks': 18, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 5001, 'highestBidSize': 'BGS 10B', 'numberOfBids': 13, 'hasBids': 1, 'annualHigh': 500, 'annualLow': 30, 'deadstockRangeLow': 0, 'deadstockRangeHigh': 194, 'volatility': 1.99162, 'deadstockSold': 53, 'pricePremium': 0, 'averageDeadstockPrice': 195, 'lastSale': 65, 'lastSaleSize': 'PSA 9', 'salesLast72Hours': 0, 'changeValue': -1, 'changePercentage': -0.015152, 'absChangePercentage': 0.015152, 'totalDollars': 10345, 'lastLowestAskTime': 1605150272, 'lastHighestBidTime': 1608734484, 'lastSaleDate': '2020-12-18T00:35:35+00:00', 'createdAt': '2020-05-13T20:45:23+00:00', 'updatedAt': 1608734484, 'deadstockSoldRank': 16, 'pricePremiumRank': 83, 'averageDeadstockPriceRank': 18, 'featured': 0}",Upper Deck,,Trading Cards Other Sports,Graded,US,product,standard,collectibles,Upper Deck #1,"[{'name': 'Year', 'value': '2001', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#1', 'filterable': False, 'visible': True, 'highlight': False}]",tiger-woods-2001-upper-deck-1,0,"['collectibles', 'upper deck', 'trading cards', 'other sports']"
PN-2PMFHB6L20,Football Hanger Box 6x Lot,2020 Panini Mosaic Football Hanger Box 6x Lot,2020-Panini-Mosaic-Football-Hanger-Box-6x-Lot,"{'imageUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Football-Hanger-Box-6x-Lot.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606934224', 'smallImageUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Football-Hanger-Box-6x-Lot.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606934224', 'thumbUrl': 'https://stockx.imgix.net/images/2020-Panini-Mosaic-Football-Hanger-Box-6x-Lot.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606934224', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '5d04fff2-fc6f-4226-a56c-61097dcb5184', 'lowestAsk': 259, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 5, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 210, 'highestBidSize': '', 'numberOfBids': 10, 'hasBids': 1, 'annualHigh': 294, 'annualLow': 155, 'deadstockRangeLow': 195, 'deadstockRangeHigh': 213, 'volatility': 0.04459, 'deadstockSold': 53, 'pricePremium': 0, 'averageDeadstockPrice': 189, 'lastSale': 204, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 4, 'changePercentage': 0.02, 'absChangePercentage': 0.02, 'totalDollars': 9991, 'lastLowestAskTime': 1608263695, 'lastHighestBidTime': 1608659947, 'lastSaleDate': '2020-12-16T21:23:08+00:00', 'createdAt': '2020-09-23T22:28:23+00:00', 'updatedAt': 1608660024, 'deadstockSoldRank': 23, 'pricePremiumRank': 40, 'averageDeadstockPriceRank': 27, 'featured': 0}",Panini,"For the first time in 2020 Panini Football is introducing Mosaic as a stand alone set. The Panini Mosaic Football Hanger Box comes with 20 cards per pack and 1 pack per box. Within the box you can find 1 Silver or Mosaic parallel on average, and 2 Panini football inserts. Included on the Mosaic base set checklist are Panini football rookie cards for Joe Burrow, Tua Tagovailoa, Chase Young, D’Andre Swift, Justin Herbert, Jordan Love, and many more! And now look for these same rookies in Panini Football's most anticipated retail release 2020 <a href=""https://stockx.com/2020-panini-prizm-football-target-hanger-box-6x-lot"">Panini Prizm Football!</a>
",Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Football Hanger Box 6x Lot,"[{'name': 'Year', 'value': '2020', 'filterable': False, 'visible': True, 'highlight': False}]",2020-panini-mosaic-football-hanger-box-6x-lot,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2020', 'football']"
TP-MT2TP2F11,Fucci  /16430 #63,Mike Trout 2011 Topps Project 2020 Fucci  /16430 #63,Mike-Trout-2011-Topps-Project-2020-Fucci-63,"{'imageUrl': 'https://stockx.imgix.net/images/Mike-Trout-2011-Topps-Project-2020-Fucci-63.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606523737', 'smallImageUrl': 'https://stockx.imgix.net/images/Mike-Trout-2011-Topps-Project-2020-Fucci-63.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606523737', 'thumbUrl': 'https://stockx.imgix.net/images/Mike-Trout-2011-Topps-Project-2020-Fucci-63.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606523737', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'f66c4cf5-e62d-4a0f-8ebc-c12100697fc9', 'lowestAsk': 15, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 7, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 0, 'highestBidSize': '', 'numberOfBids': 0, 'hasBids': 0, 'annualHigh': 105, 'annualLow': 15, 'deadstockRangeLow': 22, 'deadstockRangeHigh': 28, 'volatility': 0.110101, 'deadstockSold': 53, 'pricePremium': 0, 'averageDeadstockPrice': 31, 'lastSale': 25, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 10, 'changePercentage': 0.666667, 'absChangePercentage': 0.666667, 'totalDollars': 1667, 'lastLowestAskTime': 1606456257, 'lastHighestBidTime': 0, 'lastSaleDate': '2020-11-27T20:48:33+00:00', 'createdAt': '2020-05-28T17:08:13+00:00', 'updatedAt': 1606945969, 'deadstockSoldRank': 49, 'pricePremiumRank': 68, 'averageDeadstockPriceRank': 58, 'featured': 0}",Topps,"Topps Project 2020 is the visual reimagination of 20 Iconic Topps baseball cards by 20 culture-defining artists. Fucci's Mike Trout card is the 63rd card in the 400 card set, with a print run of 16,430. The Finnish-Canadian artist, Fucci is famous for his post-pop and ligne-claire style illustrastions. Fucci's reenvisioning of the Mike Trout 2011 Topps Update Baseball #US175 rookie card features the vibrant color palette and minimalist approach that have become synonymous with his art. Please Note: The black Topps envelope will not be included in the purchase.",Trading Cards Topps Project 2020,New,US,product,standard,collectibles,Topps Fucci  /16430 #63,"[{'name': 'Year', 'value': '2011', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#63', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Team', 'value': 'Los Angeles Angels', 'filterable': True, 'visible': True, 'highlight': False}]",mike-trout-2011-topps-project-2020-fucci-63,0,"['collectibles', 'topps', 'trading cards', 'topps project 2020', 'los angeles angels', 'team|los angeles angels']"
PN-2PHBHB13,Basketball Hobby Box,2012-13 Panini Hoops Basketball Hobby Box,2012-13-Panini-Hoops-Basketball-Hobby-Box,"{'imageUrl': 'https://stockx.imgix.net/images/2012-13-Panini-Hoops-Basketball-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933949', 'smallImageUrl': 'https://stockx.imgix.net/images/2012-13-Panini-Hoops-Basketball-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933949', 'thumbUrl': 'https://stockx.imgix.net/images/2012-13-Panini-Hoops-Basketball-Hobby-Box.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606933949', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': '92fff2cd-1588-4671-b12e-5fb085a15bb5', 'lowestAsk': 0, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 0, 'hasAsks': 0, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 402, 'highestBidSize': '', 'numberOfBids': 3, 'hasBids': 1, 'annualHigh': 600, 'annualLow': 160, 'deadstockRangeLow': 402, 'deadstockRangeHigh': 448, 'volatility': 0.054121, 'deadstockSold': 52, 'pricePremium': 0, 'averageDeadstockPrice': 412, 'lastSale': 425, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 45, 'changePercentage': 0.118421, 'absChangePercentage': 0.118421, 'totalDollars': 21410, 'lastLowestAskTime': 0, 'lastHighestBidTime': 1606548950, 'lastSaleDate': '2020-11-13T02:51:03+00:00', 'createdAt': '2020-06-15T20:28:37+00:00', 'updatedAt': 1606548950, 'deadstockSoldRank': 94, 'pricePremiumRank': 34, 'averageDeadstockPriceRank': 76, 'featured': 0}",Panini,,Trading Cards Sealed Boxes,New,US,product,standard,collectibles,Panini Basketball Hobby Box,"[{'name': 'Year', 'value': '2012-13', 'filterable': False, 'visible': True, 'highlight': False}]",2012-13-panini-hoops-basketball-hobby-box,0,"['collectibles', 'panini', 'trading cards', 'sealed boxes', '2012', 'basketball']"
TP-DG1TP2BB85,Ben Baller  /25928 #86,Dwight Gooden 1985 Topps Project 2020 Ben Baller  /25928 #86,Dwight-Gooden-1985-Topps-Project-2020-Ben-Baller-86,"{'imageUrl': 'https://stockx.imgix.net/images/Dwight-Gooden-1985-Topps-Project-2020-Ben-Baller-86.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606435216', 'smallImageUrl': 'https://stockx.imgix.net/images/Dwight-Gooden-1985-Topps-Project-2020-Ben-Baller-86.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606435216', 'thumbUrl': 'https://stockx.imgix.net/images/Dwight-Gooden-1985-Topps-Project-2020-Ben-Baller-86.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606435216', 'gallery': [], 'hidden': False}","{'productId': 0, 'skuUuid': '', 'productUuid': 'd58c6726-f907-4ce9-a9c6-46feb031f2a7', 'lowestAsk': 15, 'lowestAskSize': '', 'parentLowestAsk': 0, 'numberOfAsks': 29, 'hasAsks': 1, 'salesThisPeriod': 0, 'salesLastPeriod': 0, 'highestBid': 0, 'highestBidSize': '', 'numberOfBids': 0, 'hasBids': 0, 'annualHigh': 80, 'annualLow': 15, 'deadstockRangeLow': 18, 'deadstockRangeHigh': 22, 'volatility': 0, 'deadstockSold': 51, 'pricePremium': 0, 'averageDeadstockPrice': 20, 'lastSale': 15, 'lastSaleSize': '', 'salesLast72Hours': 0, 'changeValue': 0, 'changePercentage': 0, 'absChangePercentage': 0, 'totalDollars': 1027, 'lastLowestAskTime': 1593293797, 'lastHighestBidTime': 0, 'lastSaleDate': '2020-10-12T05:33:07+00:00', 'createdAt': '2020-05-28T16:49:32+00:00', 'updatedAt': 1606775502, 'deadstockSoldRank': 64, 'pricePremiumRank': 32, 'averageDeadstockPriceRank': 70, 'featured': 0}",Topps,"Topps Project 2020 is the visual reimagination of 20 Iconic Topps baseball cards by 20 culture-defining artists. The Ben Baller Dwight Gooden is the 86th card in the 400 card set and has a print run of 25,928. Ben Baller's Dwight Gooden card features a gold chain and diamond encrusted jewels that have become synonomous with the artists name. This is Ben Baller's take on the Dwight Gooden 1985 Topps Baseball #620 card. Please Note: The black Topps envelope will not be included in the purchase.",Trading Cards Topps Project 2020,New,US,product,standard,collectibles,Topps Ben Baller  /25928 #86,"[{'name': 'Year', 'value': '1985', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Set Number', 'value': '#86', 'filterable': False, 'visible': True, 'highlight': False}, {'name': 'Team', 'value': 'New York Mets', 'filterable': True, 'visible': True, 'highlight': False}]",dwight-gooden-1985-topps-project-2020-ben-baller-86,0,"['collectibles', 'topps', 'trading cards', 'topps project 2020', 'new york mets', 'team|new york mets']"
