Name,Status,Seller_Level,Location,Price,Stars,Ratings,URL,Thumbnails Image,UPC,Images
1905 gold liberty quarter eagle. High grade!,,,From United States,$395.00,Wat,0,https://www.ebay.com/itm/1905-gold-liberty-quarter-eagle-High-grade/133599029285?hash=item1f1b1f6825:g:yYQAAOSwVb5fzZNw,https://i.ebayimg.com/thumbs/images/g/yYQAAOSwVb5fzZNw/s-l225.jpg,,"https://i.ebayimg.com/images/g/yYQAAOSwVb5fzZNw/s-l64.jpg,https://i.ebayimg.com/images/g/L1MAAOSwTwRfzZOJ/s-l64.jpg,https://i.ebayimg.com/images/g/OzEAAOSwbLxfzZPH/s-l64.jpg,https://i.ebayimg.com/images/g/5hQAAOSw2ENfzZQH/s-l64.jpg,https://i.ebayimg.com/images/g/GxUAAOSwC7tfzZQn/s-l64.jpg,https://i.ebayimg.com/images/g/yYQAAOSwVb5fzZNw/s-l64.jpg,https://i.ebayimg.com/images/g/L1MAAOSwTwRfzZOJ/s-l64.jpg,https://i.ebayimg.com/images/g/OzEAAOSwbLxfzZPH/s-l64.jpg,https://i.ebayimg.com/images/g/5hQAAOSw2ENfzZQH/s-l64.jpg,https://i.ebayimg.com/images/g/GxUAAOSwC7tfzZQn/s-l64.jpg"
"1806 $5 NGC VG Details (Cleaned, Knobbed 6, BD-6) Great Type Coin",,,From United States,"$3,980.00",Wat,0,https://www.ebay.com/itm/1806-5-NGC-VG-Details-Cleaned-Knobbed-6-BD-6-Great-Type-Coin/353325892714?hash=item5243dd446a:g:3~EAAOSwe~Zfjby~,https://i.ebayimg.com/thumbs/images/g/3~EAAOSwe~Zfjby~/s-l225.jpg,,"https://i.ebayimg.com/images/g/3~EAAOSwe~Zfjby~/s-l64.jpg,https://i.ebayimg.com/images/g/sCsAAOSwylJfjbzA/s-l64.jpg,https://i.ebayimg.com/images/g/RPYAAOSw7cdfjbzC/s-l64.jpg,https://i.ebayimg.com/images/g/P2IAAOSw~G1fjbzB/s-l64.jpg,https://i.ebayimg.com/images/g/3~EAAOSwe~Zfjby~/s-l64.jpg,https://i.ebayimg.com/images/g/sCsAAOSwylJfjbzA/s-l64.jpg,https://i.ebayimg.com/images/g/RPYAAOSw7cdfjbzC/s-l64.jpg,https://i.ebayimg.com/images/g/P2IAAOSw~G1fjbzB/s-l64.jpg"
Canadian gold coin with assay certificate rare coin,,,From Switzerland,"$1,650.00",Wat,0,https://www.ebay.com/itm/Canadian-gold-coin-with-assay-certificate-rare-coin/164193615804?hash=item263ab3bfbc:g:LGMAAOSwm-deuHqa,https://i.ebayimg.com/thumbs/images/g/LGMAAOSwm-deuHqa/s-l225.jpg,,"https://i.ebayimg.com/images/g/LGMAAOSwm-deuHqa/s-l64.jpg,https://i.ebayimg.com/images/g/DvoAAOSwh5peuHqP/s-l64.jpg,https://i.ebayimg.com/images/g/BpIAAOSwJs9euHqR/s-l64.jpg,https://i.ebayimg.com/images/g/3dMAAOSwVANeuHqT/s-l64.jpg,https://i.ebayimg.com/images/g/~Y8AAOSwwoleuHqV/s-l64.jpg,https://i.ebayimg.com/images/g/9j0AAOSwN-leuHqX/s-l64.jpg,https://i.ebayimg.com/images/g/rOIAAOSwvHleuHqc/s-l64.jpg,https://i.ebayimg.com/images/g/v7IAAOSwFKJeuHqe/s-l64.jpg,https://i.ebayimg.com/images/g/LGMAAOSwm-deuHqa/s-l64.jpg,https://i.ebayimg.com/images/g/DvoAAOSwh5peuHqP/s-l64.jpg,https://i.ebayimg.com/images/g/BpIAAOSwJs9euHqR/s-l64.jpg,https://i.ebayimg.com/images/g/3dMAAOSwVANeuHqT/s-l64.jpg,https://i.ebayimg.com/images/g/~Y8AAOSwwoleuHqV/s-l64.jpg,https://i.ebayimg.com/images/g/9j0AAOSwN-leuHqX/s-l64.jpg,https://i.ebayimg.com/images/g/rOIAAOSwvHleuHqc/s-l64.jpg,https://i.ebayimg.com/images/g/v7IAAOSwFKJeuHqe/s-l64.jpg"
1899 $20 MS64 NGC-LIBERTY HEAD,,,From United States,"$6,400.00",Wat,0,https://www.ebay.com/itm/1899-20-MS64-NGC-LIBERTY-HEAD/352320765133?hash=item5207f43ccd:g:-mQAAOSwx2dYDomP,https://i.ebayimg.com/thumbs/images/g/-mQAAOSwx2dYDomP/s-l225.jpg,,"https://i.ebayimg.com/images/g/-mQAAOSwx2dYDomP/s-l64.jpg,https://i.ebayimg.com/images/g/WwgAAOSwal5YDomY/s-l64.jpg,https://i.ebayimg.com/images/g/-mQAAOSwx2dYDomP/s-l64.jpg,https://i.ebayimg.com/images/g/WwgAAOSwal5YDomY/s-l64.jpg"
1922 Twenty Dollar $20 Saint Gaudens Double Eagle NGC MS 63,,,From United States,"$2,177.99",Wat,0,https://www.ebay.com/itm/1922-Twenty-Dollar-20-Saint-Gaudens-Double-Eagle-NGC-MS-63/373398020021?hash=item56f0419fb5:g:8JgAAOSwObdf3f~s,https://i.ebayimg.com/thumbs/images/g/8JgAAOSwObdf3f~s/s-l225.jpg,,"https://i.ebayimg.com/images/g/8JgAAOSwObdf3f~s/s-l64.jpg,https://i.ebayimg.com/images/g/v-wAAOSwJfRf3gAI/s-l64.jpg,https://i.ebayimg.com/images/g/LkUAAOSwhZJf3gBr/s-l64.jpg,https://i.ebayimg.com/images/g/0sAAAOSwZ05f3gB4/s-l64.jpg,https://i.ebayimg.com/images/g/8JgAAOSwObdf3f~s/s-l64.jpg,https://i.ebayimg.com/images/g/v-wAAOSwJfRf3gAI/s-l64.jpg,https://i.ebayimg.com/images/g/LkUAAOSwhZJf3gBr/s-l64.jpg,https://i.ebayimg.com/images/g/0sAAAOSwZ05f3gB4/s-l64.jpg"
 1894 GOLD US $20 LIBERTY HEAD NGC MINT STATE 63 DOUBLE EAGLE COIN ,,,From United States,"$2,800.00",Wat,0,https://www.ebay.com/itm/1894-GOLD-US-20-LIBERTY-HEAD-NGC-MINT-STATE-63-DOUBLE-EAGLE-COIN/224250157095?hash=item343659d827:g:KvUAAOSwl3xfvs9R,https://i.ebayimg.com/thumbs/images/g/KvUAAOSwl3xfvs9R/s-l225.jpg,,"https://i.ebayimg.com/images/g/KvUAAOSwl3xfvs9R/s-l64.jpg,https://i.ebayimg.com/images/g/1ekAAOSwNkRfvs9U/s-l64.jpg,https://i.ebayimg.com/images/g/KvUAAOSwl3xfvs9R/s-l64.jpg,https://i.ebayimg.com/images/g/1ekAAOSwNkRfvs9U/s-l64.jpg"
1926 Gold $2.5 Indian Head NGC MS 63,,,From United States,$547.99,Wat,0,https://www.ebay.com/itm/1926-Gold-2-5-Indian-Head-NGC-MS-63/373250421677?hash=item56e77573ad:g:PmAAAOSwdJlfd5TM,https://i.ebayimg.com/thumbs/images/g/PmAAAOSwdJlfd5TM/s-l225.jpg,,"https://i.ebayimg.com/images/g/PmAAAOSwdJlfd5TM/s-l64.jpg,https://i.ebayimg.com/images/g/fh4AAOSweupfd5TM/s-l64.jpg,https://i.ebayimg.com/images/g/iVkAAOSwsMZfd5TN/s-l64.jpg,https://i.ebayimg.com/images/g/sQAAAOSwgXZfd5TS/s-l64.jpg,https://i.ebayimg.com/images/g/PmAAAOSwdJlfd5TM/s-l64.jpg,https://i.ebayimg.com/images/g/fh4AAOSweupfd5TM/s-l64.jpg,https://i.ebayimg.com/images/g/iVkAAOSwsMZfd5TN/s-l64.jpg,https://i.ebayimg.com/images/g/sQAAAOSwgXZfd5TS/s-l64.jpg"
1904 Liberty Head $20 Double Eagle Gold Coin NGC MS 62,,Top Rated Plus,From United States,"$2,340.00",Wat,0,https://www.ebay.com/itm/1904-Liberty-Head-20-Double-Eagle-Gold-Coin-NGC-MS-62/393068838357?hash=item5b84ba7dd5:g:hGgAAOSw3Vpf5MgM,https://i.ebayimg.com/thumbs/images/g/hGgAAOSw3Vpf5MgM/s-l225.jpg,,"https://i.ebayimg.com/images/g/hGgAAOSw3Vpf5MgM/s-l64.jpg,https://i.ebayimg.com/images/g/FiAAAOSwfrdf5MgO/s-l64.jpg,https://i.ebayimg.com/images/g/A4AAAOSwHpZf5MgQ/s-l64.jpg,https://i.ebayimg.com/images/g/jlsAAOSw7P9f5MgR/s-l64.jpg,https://i.ebayimg.com/images/g/ZJgAAOSw-Rlf5MgT/s-l64.jpg,https://i.ebayimg.com/images/g/RP0AAOSwpmlf5MgU/s-l64.jpg,https://i.ebayimg.com/images/g/B~UAAOSwbHNf5MgW/s-l64.jpg,https://i.ebayimg.com/images/g/MoEAAOSww-Zf5MgX/s-l64.jpg,https://i.ebayimg.com/images/g/lqUAAOSwmfFf5MgZ/s-l64.jpg,https://i.ebayimg.com/images/g/hGgAAOSw3Vpf5MgM/s-l64.jpg,https://i.ebayimg.com/images/g/FiAAAOSwfrdf5MgO/s-l64.jpg,https://i.ebayimg.com/images/g/A4AAAOSwHpZf5MgQ/s-l64.jpg,https://i.ebayimg.com/images/g/jlsAAOSw7P9f5MgR/s-l64.jpg,https://i.ebayimg.com/images/g/ZJgAAOSw-Rlf5MgT/s-l64.jpg,https://i.ebayimg.com/images/g/RP0AAOSwpmlf5MgU/s-l64.jpg,https://i.ebayimg.com/images/g/B~UAAOSwbHNf5MgW/s-l64.jpg,https://i.ebayimg.com/images/g/MoEAAOSww-Zf5MgX/s-l64.jpg,https://i.ebayimg.com/images/g/lqUAAOSwmfFf5MgZ/s-l64.jpg"
1920 $20 PCGS MS63 - Better Date - Saint Gaudens Double Eagle - Gold Coin,,,From United States,"$2,850.00",Wat,0,https://www.ebay.com/itm/1920-20-PCGS-MS63-Better-Date-Saint-Gaudens-Double-Eagle-Gold-Coin/203231560029?hash=item2f518b815d:g:gxoAAOSwmGNf5AHy,https://i.ebayimg.com/thumbs/images/g/gxoAAOSwmGNf5AHy/s-l225.jpg,,"https://i.ebayimg.com/images/g/gxoAAOSwmGNf5AHy/s-l64.jpg,https://i.ebayimg.com/images/g/SVgAAOSwLAtf5AHw/s-l64.jpg,https://i.ebayimg.com/images/g/u90AAOSwFf1f5AHq/s-l64.jpg,https://i.ebayimg.com/images/g/3XUAAOSwNTpf5AHp/s-l64.jpg,https://i.ebayimg.com/images/g/gxoAAOSwmGNf5AHy/s-l64.jpg,https://i.ebayimg.com/images/g/SVgAAOSwLAtf5AHw/s-l64.jpg,https://i.ebayimg.com/images/g/u90AAOSwFf1f5AHq/s-l64.jpg,https://i.ebayimg.com/images/g/3XUAAOSwNTpf5AHp/s-l64.jpg"
Gold 10 Indian Eagle 1932 Uncirculated,,,From United States,"$1,220.00",Wat,0,https://www.ebay.com/itm/Gold-10-Indian-Eagle-1932-Uncirculated/303788950782?hash=item46bb3b84fe:g:JGgAAOSwSK5fxBLN,https://i.ebayimg.com/thumbs/images/g/JGgAAOSwSK5fxBLN/s-l225.jpg,,"https://i.ebayimg.com/images/g/JGgAAOSwSK5fxBLN/s-l64.jpg,https://i.ebayimg.com/images/g/jpUAAOSwdHlfxBLN/s-l64.jpg,https://i.ebayimg.com/images/g/vLkAAOSwsW1fxBLO/s-l64.jpg,https://i.ebayimg.com/images/g/Qr4AAOSwsSlfxBLP/s-l64.jpg,https://i.ebayimg.com/images/g/ProAAOSwEVhfxBLQ/s-l64.jpg,https://i.ebayimg.com/images/g/FM8AAOSww3BfxBLR/s-l64.jpg,https://i.ebayimg.com/images/g/ZYoAAOSwLq1fxBLR/s-l64.jpg,https://i.ebayimg.com/images/g/JGgAAOSwSK5fxBLN/s-l64.jpg,https://i.ebayimg.com/images/g/jpUAAOSwdHlfxBLN/s-l64.jpg,https://i.ebayimg.com/images/g/vLkAAOSwsW1fxBLO/s-l64.jpg,https://i.ebayimg.com/images/g/Qr4AAOSwsSlfxBLP/s-l64.jpg,https://i.ebayimg.com/images/g/ProAAOSwEVhfxBLQ/s-l64.jpg,https://i.ebayimg.com/images/g/FM8AAOSww3BfxBLR/s-l64.jpg,https://i.ebayimg.com/images/g/ZYoAAOSwLq1fxBLR/s-l64.jpg"
1907 $20 Saint Gaudens  High Relief Wire Rim PCGS UNC Details ,,,From United States,"$10,999.99",Wat,0,https://www.ebay.com/itm/1907-20-Saint-Gaudens-High-Relief-Wire-Rim-PCGS-UNC-Details/303821599012?hash=item46bd2db124:g:qEEAAOSwwSpe1RxC,https://i.ebayimg.com/thumbs/images/g/qEEAAOSwwSpe1RxC/s-l225.jpg,,"https://i.ebayimg.com/images/g/qEEAAOSwwSpe1RxC/s-l64.jpg,https://i.ebayimg.com/images/g/mpAAAOSwpnRe1Rzq/s-l64.jpg,https://i.ebayimg.com/images/g/kYQAAOSwR3le1Rzx/s-l64.jpg,https://i.ebayimg.com/images/g/t3IAAOSwBDle1R0I/s-l64.jpg,https://i.ebayimg.com/images/g/qEEAAOSwwSpe1RxC/s-l64.jpg,https://i.ebayimg.com/images/g/mpAAAOSwpnRe1Rzq/s-l64.jpg,https://i.ebayimg.com/images/g/kYQAAOSwR3le1Rzx/s-l64.jpg,https://i.ebayimg.com/images/g/t3IAAOSwBDle1R0I/s-l64.jpg"
 1 DOLLAR LIBERTY GOLD COIN IN ABOUT UNCIRCULATED CONDITION,,,From United States,$111.02,Tim,0,https://www.ebay.com/itm/1-DOLLAR-LIBERTY-GOLD-COIN-IN-ABOUT-UNCIRCULATED-CONDITION/303825608036?hash=item46bd6add64:g:45IAAOSwhHZf54U0,https://i.ebayimg.com/thumbs/images/g/45IAAOSwhHZf54U0/s-l225.jpg,,"https://i.ebayimg.com/images/g/45IAAOSwhHZf54U0/s-l64.jpg,https://i.ebayimg.com/images/g/ZaUAAOSwpk9f54U4/s-l64.jpg,https://i.ebayimg.com/images/g/45IAAOSwhHZf54U0/s-l64.jpg,https://i.ebayimg.com/images/g/ZaUAAOSwpk9f54U4/s-l64.jpg"
1834 GOLD USA CLASSIC HEAD $5 QUARTER EAGLE COIN,,,From United States,$795.00,Wat,0,https://www.ebay.com/itm/1834-GOLD-USA-CLASSIC-HEAD-5-QUARTER-EAGLE-COIN/333767056474?hash=item4db6111c5a:g:UacAAOSwIlhflz3w,https://i.ebayimg.com/thumbs/images/g/UacAAOSwIlhflz3w/s-l225.jpg,,"https://i.ebayimg.com/images/g/UacAAOSwIlhflz3w/s-l64.jpg,https://i.ebayimg.com/images/g/9egAAOSwmktflz3z/s-l64.jpg,https://i.ebayimg.com/images/g/UacAAOSwIlhflz3w/s-l64.jpg,https://i.ebayimg.com/images/g/9egAAOSwmktflz3z/s-l64.jpg"
"1915 $2.50 INDIAN GOLD QUARTER EAGLE NGC MS-63 CAC, FLASHY & PQ!",,Top Rated Plus,From United States,$795.00,Wat,0,https://www.ebay.com/itm/1915-2-50-INDIAN-GOLD-QUARTER-EAGLE-NGC-MS-63-CAC-FLASHY-PQ/264972132894?hash=item3db191e21e:g:55wAAOSwgwNf0nco,https://i.ebayimg.com/thumbs/images/g/55wAAOSwgwNf0nco/s-l225.jpg,,"https://i.ebayimg.com/images/g/55wAAOSwgwNf0nco/s-l64.jpg,https://i.ebayimg.com/images/g/Bi4AAOSwej1f0ncq/s-l64.jpg,https://i.ebayimg.com/images/g/dSgAAOSwSRlf0ncr/s-l64.jpg,https://i.ebayimg.com/images/g/55wAAOSwgwNf0nco/s-l64.jpg,https://i.ebayimg.com/images/g/Bi4AAOSwej1f0ncq/s-l64.jpg,https://i.ebayimg.com/images/g/dSgAAOSwSRlf0ncr/s-l64.jpg"
1909-D US $5 GOLD INDIAN HALF EAGLE,,,From Canada,$698.00,Wat,0,https://www.ebay.com/itm/1909-D-US-5-GOLD-INDIAN-HALF-EAGLE/164480037855?hash=item264bc633df:g:eJ4AAOSwmQdfnN7t,https://i.ebayimg.com/thumbs/images/g/eJ4AAOSwmQdfnN7t/s-l225.jpg,,"https://i.ebayimg.com/images/g/eJ4AAOSwmQdfnN7t/s-l64.jpg,https://i.ebayimg.com/images/g/TooAAOSw9BBfnN7w/s-l64.jpg,https://i.ebayimg.com/images/g/eJ4AAOSwmQdfnN7t/s-l64.jpg,https://i.ebayimg.com/images/g/TooAAOSw9BBfnN7w/s-l64.jpg"
1857 S GOLD UNITED STATES $2.5 DOLLAR LIBERTY HEAD QUARTER EAGLE COIN XF,,,From United States,$590.00,Wat,0,https://www.ebay.com/itm/1857-S-GOLD-UNITED-STATES-2-5-DOLLAR-LIBERTY-HEAD-QUARTER-EAGLE-COIN-XF/224289803413?hash=item3438b6cc95:g:MQUAAOSw2sRf4mkV,https://i.ebayimg.com/thumbs/images/g/MQUAAOSw2sRf4mkV/s-l225.jpg,,"https://i.ebayimg.com/images/g/MQUAAOSw2sRf4mkV/s-l64.jpg,https://i.ebayimg.com/images/g/RuwAAOSw7P9f4mkX/s-l64.jpg,https://i.ebayimg.com/images/g/MQUAAOSw2sRf4mkV/s-l64.jpg,https://i.ebayimg.com/images/g/RuwAAOSw7P9f4mkX/s-l64.jpg"
"1916-S US Gold $5 Indian Head Half Eagle NGC Unc Details, “cleaned""",,Top Rated Plus,From United States,$888.00,Wat,0,https://www.ebay.com/itm/1916-S-US-Gold-5-Indian-Head-Half-Eagle-NGC-Unc-Details-cleaned/324425843205?hash=item4b89498205:g:ddMAAOSwpk9f4BTS,https://i.ebayimg.com/thumbs/images/g/ddMAAOSwpk9f4BTS/s-l225.jpg,,"https://i.ebayimg.com/images/g/ddMAAOSwpk9f4BTS/s-l64.jpg,https://i.ebayimg.com/images/g/ROMAAOSwWmhf4BTe/s-l64.jpg,https://i.ebayimg.com/images/g/fQ4AAOSwaSlf4B~o/s-l64.jpg,https://i.ebayimg.com/images/g/uYQAAOSwNkRf4B~6/s-l64.jpg,https://i.ebayimg.com/images/g/ddMAAOSwpk9f4BTS/s-l64.jpg,https://i.ebayimg.com/images/g/ROMAAOSwWmhf4BTe/s-l64.jpg,https://i.ebayimg.com/images/g/fQ4AAOSwaSlf4B~o/s-l64.jpg,https://i.ebayimg.com/images/g/uYQAAOSwNkRf4B~6/s-l64.jpg"
1900 2.5 DOLLAR LIBERTY GOLD LOVE TOKEN COIN IN EXTRA FINE CONDITION,,,From United States,$211.00,Tim,0,https://www.ebay.com/itm/1900-2-5-DOLLAR-LIBERTY-GOLD-LOVE-TOKEN-COIN-IN-EXTRA-FINE-CONDITION/233836283884?hash=item3671ba87ec:g:9jYAAOSwRS5f54kC,https://i.ebayimg.com/thumbs/images/g/9jYAAOSwRS5f54kC/s-l225.jpg,,"https://i.ebayimg.com/images/g/9jYAAOSwRS5f54kC/s-l64.jpg,https://i.ebayimg.com/images/g/bxEAAOSwYvNf54kH/s-l64.jpg,https://i.ebayimg.com/images/g/9jYAAOSwRS5f54kC/s-l64.jpg,https://i.ebayimg.com/images/g/bxEAAOSwYvNf54kH/s-l64.jpg"
1848-D $2 1/2 PCGS XF40 - Scarce Low Mintage Dahlonega Gold,,,From United States,"$3,360.00",Wat,0,https://www.ebay.com/itm/1848-D-2-1-2-PCGS-XF40-Scarce-Low-Mintage-Dahlonega-Gold/203228309265?hash=item2f5159e711:g:g6UAAOSw8WlftI5O,https://i.ebayimg.com/thumbs/images/g/g6UAAOSw8WlftI5O/s-l225.jpg,,"https://i.ebayimg.com/images/g/g6UAAOSw8WlftI5O/s-l64.jpg,https://i.ebayimg.com/images/g/0w8AAOSweR9ftI5N/s-l64.jpg,https://i.ebayimg.com/images/g/gEQAAOSwvKZftJC2/s-l64.jpg,https://i.ebayimg.com/images/g/ys4AAOSwWgNftJC1/s-l64.jpg,https://i.ebayimg.com/images/g/g6UAAOSw8WlftI5O/s-l64.jpg,https://i.ebayimg.com/images/g/0w8AAOSweR9ftI5N/s-l64.jpg,https://i.ebayimg.com/images/g/gEQAAOSwvKZftJC2/s-l64.jpg,https://i.ebayimg.com/images/g/ys4AAOSwWgNftJC1/s-l64.jpg"
1910 Gold $2.5 Indian Head Polished,,,From United States,$364.99,Wat,0,https://www.ebay.com/itm/1910-Gold-2-5-Indian-Head-Polished/274609820746?hash=item3ff005544a:g:qLIAAOSw3zJf09zx,https://i.ebayimg.com/thumbs/images/g/qLIAAOSw3zJf09zx/s-l225.jpg,,"https://i.ebayimg.com/images/g/qLIAAOSw3zJf09zx/s-l64.jpg,https://i.ebayimg.com/images/g/4u4AAOSwDRdf090K/s-l64.jpg,https://i.ebayimg.com/images/g/qLIAAOSw3zJf09zx/s-l64.jpg,https://i.ebayimg.com/images/g/4u4AAOSwDRdf090K/s-l64.jpg"
1909 Saint Gaudens PCGS MS63 $20  *Credit Cards Only,,,From United States,"$3,290.00",Wat,0,https://www.ebay.com/itm/1909-Saint-Gaudens-PCGS-MS63-20-Credit-Cards-Only/154266409722?hash=item23eafe9afa:g:lPgAAOSw7tNf6hTM,https://i.ebayimg.com/thumbs/images/g/lPgAAOSw7tNf6hTM/s-l225.jpg,,"https://i.ebayimg.com/images/g/lPgAAOSw7tNf6hTM/s-l64.jpg,https://i.ebayimg.com/images/g/-JUAAOSw3PRf6hTK/s-l64.jpg,https://i.ebayimg.com/images/g/XQ4AAOSwcddf6hTG/s-l64.jpg,https://i.ebayimg.com/images/g/7T8AAOSwfS1f6hTI/s-l64.jpg,https://i.ebayimg.com/images/g/lPgAAOSw7tNf6hTM/s-l64.jpg,https://i.ebayimg.com/images/g/-JUAAOSw3PRf6hTK/s-l64.jpg,https://i.ebayimg.com/images/g/XQ4AAOSwcddf6hTG/s-l64.jpg,https://i.ebayimg.com/images/g/7T8AAOSwfS1f6hTI/s-l64.jpg"
1878 2.5 DOLLAR LIBERTY GOLD COIN IN EXTRA FINE CONDITION,,,From United States,$212.50,Tim,0,https://www.ebay.com/itm/1878-2-5-DOLLAR-LIBERTY-GOLD-COIN-IN-EXTRA-FINE-CONDITION/233836280659?hash=item3671ba7b53:g:NgMAAOSwl6Rf54W2,https://i.ebayimg.com/thumbs/images/g/NgMAAOSwl6Rf54W2/s-l225.jpg,,"https://i.ebayimg.com/images/g/NgMAAOSwl6Rf54W2/s-l64.jpg,https://i.ebayimg.com/images/g/zBQAAOSw5YFf54W8/s-l64.jpg,https://i.ebayimg.com/images/g/NgMAAOSwl6Rf54W2/s-l64.jpg,https://i.ebayimg.com/images/g/zBQAAOSw5YFf54W8/s-l64.jpg"
1838 GOLD CLASSIC HEAD $2.5 QUARTER EAGLE COIN PHILADELPHIA MINT,,,From United States,$599.00,Wat,0,https://www.ebay.com/itm/1838-GOLD-CLASSIC-HEAD-2-5-QUARTER-EAGLE-COIN-PHILADELPHIA-MINT/224174110620?hash=item3431d1779c:g:DZMAAOSwG-dfck1k,https://i.ebayimg.com/thumbs/images/g/DZMAAOSwG-dfck1k/s-l225.jpg,,"https://i.ebayimg.com/images/g/DZMAAOSwG-dfck1k/s-l64.jpg,https://i.ebayimg.com/images/g/KfIAAOSw9Vxfck1o/s-l64.jpg,https://i.ebayimg.com/images/g/DZMAAOSwG-dfck1k/s-l64.jpg,https://i.ebayimg.com/images/g/KfIAAOSw9Vxfck1o/s-l64.jpg"
